href,id,contents,key,date,contents_order,hate,hate_categories,hate_degree,position1,position2
/bbs/Gossiping/M.1618017901.A.D68.html,ebod221, 記得之前蟑螂跟媒體一直az有多爛就有多爛，但時神說要進口az後，蟑螂又開始稱讚az很好，這髮夾彎真的很彎,AZ, 04/10 09:48 ,36,1,,,,
/bbs/Gossiping/M.1617881498.A.D72.html,brepus, 抹黑什麼 az就爛阿 柯想打az還是頗爛,AZ, 04/08 19:33 ,12,1,,,,
/bbs/Gossiping/M.1617881498.A.D72.html,CC97, 內行都知等國產啦!呵呵，臭母豬超怕死，才不會打AZ,AZ, 04/08 20:16 ,97,1,,,,
/bbs/Gossiping/M.1617848215.A.719.html,yataiml001, 好了啦 中國人快去打你的科興就好,AZ,2021/4/8 10:22,1,1,,,,
/bbs/Gossiping/M.1617846118.A.13A.html,b18902040, 就說了，別人不要的疫苗才讓台灣買到，好的疫苗你一個都買不到。只好大內宣az沒問題是好疫苗結果連醫護人員都沒意願打別人不要的垃圾當寶物,AZ, 04/08 10:30 ,31,1,,,,
/bbs/Gossiping/M.1617152047.A.B00.html,knives, 有錢有腦的都不會打科興吧,AZ, 03/31 09:06 ,2,1,,,,
/bbs/Gossiping/M.1616711247.A.AC1.html,hohohoha, 又在帶了 不打AZ就是想打阿共疫苗?,AZ, 03/26 06:29 ,2,1,,,,
/bbs/Gossiping/M.1616711247.A.AC1.html,simba08130, 一堆腦殘帶風向 不想打AZ=想打科興 腦癱嗎,AZ, 03/26 06:58 ,63,1,,,,
/bbs/Gossiping/M.1616711247.A.AC1.html,dioradio, 你們都搞錯了，金門人只想打中國製科興疫苗啦,AZ, 03/26 07:33 ,95,1,,,,
/bbs/Gossiping/M.1616711247.A.AC1.html,frank01, 覺青的眼中，全世界只有AZ和中國疫苗 二種疫苗,AZ, 03/26 07:50 ,111,1,,,,
/bbs/Gossiping/M.1616711247.A.AC1.html,canis831025, 某些人腦子還好嗎？又不是只有AZ跟阿共疫苗智力障礙打疫苗沒用的喔快去看醫生嘿,AZ, 03/26 08:51 ,157,1,,,,
/bbs/Gossiping/M.1616643404.A.9F7.html,PaulPierce34, Inovio、Novavax、J&J傳出的副作用比較輕，等等看就算都有副作用，也是有分程度目前會引發強烈過敏反應的是AZ與mRNA，而這幾家疫苗只是先推出，並不是全部疫苗，後續還有其他品牌可用817一直帶風向說所有疫苗都有嚴重副作用還有不打AZ就要打中國疫苗，當其他品牌都不能用,AZ, 03/25 13:43 ,27,1,,,,
/bbs/Gossiping/M.1616643404.A.9F7.html,chiating2002, 看到帶風向說不打AZ就打科興的，是都忘了台灣自己也在開發國產疫苗嗎？大概是817都認為台灣國產疫苗比科興的還差吧？,AZ, 03/25 14:02 ,29,1,,,,
/bbs/Gossiping/M.1616638948.A.784.html,sam40026, 某w垃圾敗類狗雜種韓糞賤畜家人應該滿頭插科興死光了,AZ, 03/25 13:00 ,123,1,,,,
/bbs/Gossiping/M.1616597418.A.0E1.html,sam40026, 垃圾敗類狗雜種韓糞只打科興，打不夠可以把整箱疫苗擠出來喝，狼性,AZ, 03/25 12:31 ,125,1,,,,
/bbs/Gossiping/M.1616594749.A.01E.html,foolfighter, AZ留給我 科興留給柯畜,AZ, 03/24 22:12 ,28,1,,,,
/bbs/Gossiping/M.1616594749.A.01E.html,foolfighter, 接種AZ疫苗是登記制，行政院長跟衛福部長都帶頭打了，有人逼你現在去打AZ? 低能兒ˉ,AZ, 03/24 22:36 ,122,1,,,,
/bbs/Gossiping/M.1616487793.A.1AE.html,boogieman, 英國人打了三千萬劑了 次它老木義大利把澳洲訂的AZ 攔下來說歐盟優先 次他老木英國疫情都降下來了 低你老木,AZ, 03/23 17:12 ,28,1,,,,
/bbs/Gossiping/M.1616487271.A.424.html,nctugoodman, AZ在八卦被當垃圾看,AZ, 03/23 16:19 ,6,1,,,,
/bbs/Gossiping/M.1616373081.A.6C2.html,chinhan1216, AZ疫苗覺青可是吹爆了啥時又變成跟中資疫苗同等級,AZ, 03/22 09:04 ,154,1,,,,
/bbs/Gossiping/M.1616147935.A.5B8.html,kochun, 817看到沒，萊豬說自己有三高不吃，疫苗找理由不打AZ,AZ, 03/19 18:05 ,14,1,,,,
/bbs/Gossiping/M.1615901701.A.EF3.html,good5755, 台灣一堆人反AZ 廢物利用,AZ, 03/16 21:35 ,7,1,,,,
/bbs/Gossiping/M.1615901701.A.EF3.html,hohohoha, 低能政府 它們打了阿共疫苗會更反中吧zzz..鬼島剩下AZ 莫德納 國產?真有本錢送人阿,AZ, 03/17 09:48 ,353,1,,,,
/bbs/Gossiping/M.1615860349.A.2CC.html,starport, 給我輝瑞的好嗎 這個防護力71%是要打個鳥蛋這些官怎麼不自己先打,AZ, 03/16 10:11 ,20,1,,,,
/bbs/Gossiping/M.1615860349.A.2CC.html,lwamp, 狗官根本不在意施打率高不高 反正目前只買得到AZ AZ越被罵牠壓力越小,AZ, 03/16 10:35 ,117,1,,,,
/bbs/Gossiping/M.1615854559.A.51A.html,m50205811, 笑柯糞不敢打中國疫苗 結果菸糞也不敢打AZ,AZ, 03/16 12:10 ,96,1,,,,
/bbs/Gossiping/M.1615853285.A.1D2.html,JackTheRippe, 垃圾國家，有看過我們衛福部的圖卡嗎？我們衛福部說AZ副作用最低喔,AZ, 03/16 08:21 ,25,1,,,,
/bbs/Gossiping/M.1615825886.A.AF9.html,badguy666, 因為垃圾中只az,AZ,2021/3/16 0:33,3,1,,,,
/bbs/Gossiping/M.1615706115.A.0ED.html,gn1384181, 蟑螂不是狂吹AZ疫苗嗎? 這下尷尬了,AZ, 03/14 15:26 ,21,1,,,,
/bbs/Gossiping/M.1615703251.A.9FA.html,YLTYY, 歐洲那些禁AZ的北歐國家都是智障=.=,AZ, 03/14 14:29 ,12,1,,,,
/bbs/Gossiping/M.1615683564.A.720.html,Ceferino, 覺青：AZ好疫苗還不買爆,AZ, 03/14 09:31 ,7,1,,,,
/bbs/Gossiping/M.1615618744.A.EAE.html,JackTheRippe, 817整天嗆人去打中國疫苗結果自己也不敢打AZ 買一堆人家不敢打的還可以當政績嗆人 偉哉817,AZ, 03/13 16:07 ,54,1,,,,
/bbs/Gossiping/M.1615614690.A.B89.html,enso, 憂心是否有中國製的假AZ,AZ,2021/3/13 14:51,10,1,,,,
/bbs/Gossiping/M.1615517151.A.6E1.html,gn1384181, 覺青打az血栓往生,AZ, 03/12 10:52 ,5,1,,,,
/bbs/Gossiping/M.1615477935.A.81A.html,lakeisland, 廢物牙醫只能拿az這種垃圾疫苗,AZ, 03/12 00:52 ,21,1,,,,
/bbs/Gossiping/M.1615477935.A.81A.html,Pietro, 歐盟搶翻天的AZ被說是垃圾疫苗，連粉飾太平都說出來了，八卦板真的被毀了。,AZ, 03/12 09:31 ,32,1,,,,
/bbs/Gossiping/M.1615353574.A.891.html,simba08130, 呵呵 檯面上BNT MRND AZ 哪個我都願意他馬的在愚民啊靠北,AZ, 03/12 06:57 ,110,1,,,,
/bbs/Gossiping/M.1614918492.A.8D7.html,CC97, 新聞天天報AZ的問題~現在就是要你大頭先打~拜登都示範了!結果每個都在那醫護優先是三小!,AZ, 03/05 12:40 ,30,1,,,,
/bbs/Gossiping/M.1614839646.A.64F.html,zzoohh, 智障5毛開始洗AZ疫苗了喔,AZ, 03/04 16:37 ,108,1,,,,
/bbs/Gossiping/M.1614814912.A.C90.html,Housetobe, 因為是AZ啊 低能兒,AZ, 03/04 08:02 ,33,1,,,,
/bbs/Gossiping/M.1614801806.A.90D.html,KaiManSo, AZ可以打啦，至少比放病毒害死255萬人的畜生國家發展的疫苗好吧？一手放毒，一手做疫苗甘霖娘,AZ, 03/04 04:23 ,41,1,,,,
/bbs/Gossiping/M.1614752698.A.226.html,SunRoy, 一堆國家不要的az疫苗 蟑螂狂吹 真的笑死,AZ, 03/03 14:44 ,164,1,,,,
/bbs/Gossiping/M.1614752698.A.226.html,chinhan1216, 台灣好慘被垃圾狗官搞到沒BNT疫苗可用只能撿被一堆,AZ, 03/03 14:50 ,195,1,,,,
/bbs/Gossiping/M.1626180960.A.95B.html,gekkou, 蟑螂有骨氣一點 發起拒打BNT啊,BioNTech,  114.24.30.218 07/14 01:17 ,5,1,,,,
/bbs/Gossiping/M.1626112827.A.E29.html,TaiwanUp, 輝瑞產量出來了 自然便宜誰是蟑螂?,BioNTech,   119.14.24.47 07/13 02:32 ,76,1,,,,
/bbs/Gossiping/M.1622845574.A.727.html,ssisters, bnt事件就是個照妖鏡 照出在政府眼中韭菜的命有多麼不值錢,BioNTech,  121.254.99.35 06/05 08:17 ,20,1,,,,
/bbs/Gossiping/M.1622169407.A.513.html,hoanbeh, 覺青圈還是在黑BNT 絲毫沒有停下來,BioNTech,61.227.195.92 05/28 10:57 ,447,1,,,,
/bbs/Gossiping/M.1622169407.A.513.html,GimO, BioNTech一定覺得台灣怎麼找低能兒當部長,BioNTech,  39.13.104.225 05/28 11:09 ,616,1,,,,
/bbs/Gossiping/M.1622169407.A.513.html,nculeon2, 幹你娘，一直造謠說BNT是中國做的人趕快去死一死啦,BioNTech, 223.137.212.50 05/28 11:18 ,686,1,,,,
/bbs/Gossiping/M.1622169407.A.513.html,er84207878, 蟑螂每個都閉嘴了 不是很會酸BNT,BioNTech,  119.77.180.67 05/28 19:59 ,1040,1,,,,
/bbs/Gossiping/M.1633079312.A.4BE.html,Edco, 廢物大學生打BNT已經很扯了 廢物研究生還蹭工作主力都還沒打完 廢物學生吵什麼,bnt,   220.137.8.97 10/01 18:31 ,10,1,,,,
/bbs/Gossiping/M.1633056759.A.DC6.html,strongmary, 高端比國藥好太多,bnt,223.140.220.190 10/01 11:10 ,59,1,,,,
/bbs/Gossiping/M.1633056759.A.DC6.html,strongmary, 高端比科興好太多,bnt,223.140.220.190 10/01 11:10 ,61,1,,,,
/bbs/Gossiping/M.1633056759.A.DC6.html,aero0413, 反觀有群垃圾廢物還在推銷高端,bnt, 27.240.178.187 10/01 12:51 ,153,1,,,,
/bbs/Gossiping/M.1632992873.A.F07.html,kaitokid1214, 問我幹嘛?韭菜乖乖打高端啊,bnt,  61.220.84.123 09/30 17:08 ,9,1,,,,
/bbs/Gossiping/M.1632992873.A.F07.html,jil, 繼續乞討阿 政府只想消高端 不會買的,bnt,  1.170.101.223 09/30 17:09 ,13,1,,,,
/bbs/Gossiping/M.1632992873.A.F07.html,alex10282, 垃圾高端等著你各位韭菜消化啊,bnt,223.141.168.198 09/30 17:12 ,20,1,,,,
/bbs/Gossiping/M.1632992873.A.F07.html,k47100014, 817不打高端跑來解壓縮搶其他疫苗,bnt,   49.217.175.2 09/30 18:05 ,53,1,,,,
/bbs/Gossiping/M.1632992606.A.3E3.html,abbei, 真的。817高端打起來~,bnt, 104.132.150.66 09/30 17:04 ,2,1,,,,
/bbs/Gossiping/M.1632969287.A.AD9.html,rainin, 覺青：哈哈哈 誰叫你要挑疫苗啊 不打高端,bnt,  42.77.234.239 09/30 10:46 ,43,1,,,,
/bbs/Gossiping/M.1632965930.A.76D.html,coffee112, 817 別偷打阿 記得去打高端,bnt,  1.174.203.237 09/30 09:55 ,130,1,,,,
/bbs/Gossiping/M.1632900706.A.211.html,def995, 爛政府.給我AZ一劑.等到明年都打不到,bnt,  220.135.90.18 09/29 16:29 ,10,1,,,,
/bbs/Gossiping/M.1632898263.A.6B4.html,kaky, 20-22大學生可以打高端啊不用優先打BNT,bnt,122.121.144.140 09/29 14:51 ,1,1,,,,
/bbs/Gossiping/M.1632898263.A.6B4.html,novashine, 不應該剝奪學生打高端的權利，抗議！,bnt, 223.137.74.219 09/29 14:52 ,2,1,,,,
/bbs/Gossiping/M.1632898263.A.6B4.html,milleniue, 怎麼政府不給大學造冊打高端XDDD,bnt,  61.219.99.127 09/29 15:29 ,8,1,,,,
/bbs/Gossiping/M.1632898263.A.6B4.html,wingstar, 大學生和817聖蟑是可以打高端啊,bnt, 223.137.149.40 09/29 15:50 ,9,1,,,,
/bbs/Gossiping/M.1632897984.A.811.html,macrose, 證明台灣低端人口很多，都拒絕當高端人,bnt,   114.37.53.77 09/29 14:47 ,6,1,,,,
/bbs/Gossiping/M.1632896883.A.F71.html,kosac, 賤畜英糞怎麼不快去打高端,bnt,223.136.191.158 09/29 14:31 ,27,1,,,,
/bbs/Gossiping/M.1632896883.A.F71.html,doig, 817不要來搶啦 趕快去打高端,bnt,  61.231.139.20 09/29 14:42 ,56,1,,,,
/bbs/Gossiping/M.1632896883.A.F71.html,x23602360, 817跟人搶bnt是怎樣？？ 自己選的自己擔啦,bnt,    39.9.68.199 09/29 15:54 ,144,1,,,,
/bbs/Gossiping/M.1632896883.A.F71.html,myshadow, 覺青打高端好嗎......,bnt,  110.28.64.243 09/29 17:18 ,166,1,,,,
/bbs/Gossiping/M.1632896883.A.F71.html,George728, 如果BNT先進來，高端只能丟垃圾桶了⋯,bnt,223.139.242.241 09/29 17:46 ,169,1,,,,
/bbs/Gossiping/M.1632896883.A.F71.html,ggttoo, 不要再吹BNT啦，等等817不打高端跑來搶==,bnt,  220.138.45.41 09/29 18:38 ,175,1,,,,
/bbs/Gossiping/M.1632896883.A.F71.html,kneo8899, 817還不快去打高端，愛挺又不打,bnt, 220.133.117.34 09/29 21:25 ,179,1,,,,
/bbs/Gossiping/M.1632896883.A.F71.html,ej2000, 817覺青不要偷打BNT 最好的高端留給817XDD,bnt,111.252.198.242 09/29 21:45 ,180,1,,,,
/bbs/Gossiping/M.1632831187.A.628.html,Smile, 韭菜才打高端好嗎...,bnt,   1.200.97.194 09/28 20:21 ,27,1,,,,
/bbs/Gossiping/M.1632831187.A.628.html,qqq87112, 87才打沒國際認證高端,bnt, 220.134.82.211 09/28 20:22 ,28,1,,,,
/bbs/Gossiping/M.1632831187.A.628.html,chubby31190, 一堆覺青看到BNT還不是搶著打 笑死,bnt,  49.216.238.66 09/28 21:16 ,64,1,,,,
/bbs/Gossiping/M.1632820082.A.40F.html,whitejay, 這個政府真的是智障 說學生只能打BNT 然後數量又不保留 你他媽的當然不夠啊 然後現在是怎樣 要怪捐疫苗的貨沒給齊？垃圾政府,bnt,  49.216.18.190 09/28 17:46 ,12,1,,,,
/bbs/Gossiping/M.1632817145.A.7EA.html,cs09312, 高雄人打三小BNT 乖乖去打高端啦,bnt,     39.12.65.7 09/28 16:35 ,62,1,,,,
/bbs/Gossiping/M.1632817145.A.7EA.html,BaRanKa, 南部的孩子怎麼會不是打高端呢?,bnt, 210.242.38.140 09/28 16:39 ,73,1,,,,
/bbs/Gossiping/M.1632817145.A.7EA.html,BREAKFAST204, 高雄學生不打高端？是不是柯韓粉啊,bnt,223.140.105.137 09/28 16:40 ,80,1,,,,
/bbs/Gossiping/M.1632817145.A.7EA.html,blackflag, 依南部人素質智商 打高端就好,bnt,223.136.126.254 09/28 16:45 ,94,1,,,,
/bbs/Gossiping/M.1632817145.A.7EA.html,q5h67z, 賤畜就該打高端,bnt,123.193.180.159 09/28 17:09 ,146,1,,,,
/bbs/Gossiping/M.1632812663.A.8FD.html,brainpowered, 什麼爛藥高端拿起來直接打不是方便多了,bnt,  27.247.33.119 09/28 17:20 ,294,1,,,,
/bbs/Gossiping/M.1632812663.A.8FD.html,wmtsung, 9類AZ沒排到看是誰寫的垃圾預約平台啊，明明AZ都打到18歲了9類排不到不就預約系統擋的,bnt, 114.43.125.216 09/28 21:01 ,365,1,,,,
/bbs/Gossiping/M.1632812519.A.2C3.html,AndyZer, 正常吧。我覺青朋友也不打高端打AZ,bnt, 118.165.58.179 09/28 15:08 ,17,1,,,,
/bbs/Gossiping/M.1632812519.A.2C3.html,butten986, 覺青：高端熱銷因為印尼能入境,bnt,  42.75.198.253 09/28 15:10 ,19,1,,,,
/bbs/Gossiping/M.1632812519.A.2C3.html,gn01693664, 覺青：輪到你就去打（高端，我打國際認證疫苗）,bnt, 223.139.70.101 09/28 15:40 ,34,1,,,,
/bbs/Gossiping/M.1632797127.A.574.html,weipigpig, 原來BNT才是食鹽水,bnt,   42.77.144.71 09/28 10:59 ,118,1,,,,
/bbs/Gossiping/M.1632797127.A.574.html,a109250405, 這也能嘴BNT的才是腦包吧...,bnt,  211.72.240.76 09/28 11:04 ,137,1,,,,
/bbs/Gossiping/M.1632797127.A.574.html,boss88893, 哇~~~ 蟑螂開始檢討 BNT包裝設計了也全世界都在打  蟑螂就檢討BNT包裝？？,bnt,   61.228.20.22 09/28 11:14 ,168,1,,,,
/bbs/Gossiping/M.1632773797.A.78B.html,tw78789798, 幹你娘排到BNT，然後預約注射點全區都滿，到過期不能打,bnt,118.150.240.145 09/28 05:16 ,8,1,,,,
/bbs/Gossiping/M.1632722422.A.509.html,ingridlyon, 可憐的井蛙 打到BNT就以為自己是高級人種了,bnt,   14.0.226.130 09/27 14:22 ,145,1,,,,
/bbs/Gossiping/M.1632722422.A.509.html,wsad123321, 幹 什麼時候才輪到我打莫德納或BNT阿,bnt,  49.216.235.34 09/27 14:33 ,173,1,,,,
/bbs/Gossiping/M.1632722422.A.509.html,jay0215, 但莫德納太嬌貴了數量又少真是貴族疫苗,bnt, 101.137.40.163 09/27 14:53 ,206,1,,,,
/bbs/Gossiping/M.1632714713.A.000.html,aertina, 每批BNT來都在重重打臉那些CDC廢物啊,bnt, 223.140.72.131 09/27 12:14 ,9,1,,,,
/bbs/Gossiping/M.1632710129.A.D3B.html,mscp, 最幹的一點就是你她媽不買BNT，莫德納又買這麼少又不催貨，擺明推高端嘛,bnt,    1.160.36.62 09/27 10:43 ,12,1,,,,
/bbs/Gossiping/M.1632710129.A.D3B.html,pipi21209, 算得剛剛好1500打國外 817打高端,bnt,    114.44.0.84 09/27 11:14 ,18,1,,,,
/bbs/Gossiping/M.1632707077.A.F23.html,pkpk23456, 如果bnt真的是最安全的疫苗，這政府還真的是垃圾，為了那三個字瘋狂擋bnt，幹你娘狗畜生,bnt,  111.71.214.66 09/27 09:47 ,3,1,,,,
/bbs/Gossiping/M.1632706571.A.751.html,mscp, 有人號稱用生命在催莫德納，結果只是發email南韓人親自飛美國吵糖吃，已經要到貨了這種垃圾政府到底是幹什麼吃的?抄答案都不會,bnt,    1.160.36.62 09/27 10:13 ,22,1,,,,
/bbs/Gossiping/M.1632706361.A.884.html,Benance, 某樓蟑螂是把沒人要的AZ打錯吧wwwww,bnt,  1.162.211.193 09/27 09:47 ,71,1,,,,
/bbs/Gossiping/M.1632706361.A.884.html,duriamon, 要打標不就催人去打高端？817都去打高端,bnt, 223.137.46.206 09/27 09:57 ,123,1,,,,
/bbs/Gossiping/M.1632706361.A.884.html,duriamon, 817都是不敢打高端的俗辣喔？自己投的政,bnt, 223.137.46.206 09/27 09:59 ,132,1,,,,
/bbs/Gossiping/M.1632706361.A.884.html,newstyle, 沒有郭台慈，現在CDC只剩滿手高端和乞討,bnt, 49.216.174.204 09/27 10:26 ,246,1,,,,
/bbs/Gossiping/M.1632706361.A.884.html,jeff830603, 騙韭菜打高端啊,bnt,114.137.149.235 09/27 11:31 ,433,1,,,,
/bbs/Gossiping/M.1632706361.A.884.html,brepus, 操你媽說bnt沒有現貨的  去看6月的新聞好嗎？,bnt,114.136.253.114 09/27 13:36 ,572,1,,,,
/bbs/Gossiping/M.1632706361.A.884.html,brepus, 6月就有國家買到bnt現貨 操你媽再掰阿,bnt,114.136.253.114 09/27 14:01 ,586,1,,,,
/bbs/Gossiping/M.1632706361.A.884.html,ass812882, 原本要讓韭菜打高端啊，郭董跑出來整個大亂,bnt, 223.138.155.47 09/27 16:23 ,650,1,,,,
/bbs/Gossiping/M.1632706361.A.884.html,scarrony, 一堆智障還可以護航 怎麼不去打高端,bnt,  36.228.239.41 09/27 21:51 ,672,1,,,,
/bbs/Gossiping/M.1632704868.A.283.html,simba08130, 高端低能,bnt,202.214.167.237 09/27 09:26 ,35,1,,,,
/bbs/Gossiping/M.1632704868.A.283.html,gibbs1286, 就政府廢物無能又護航高端啊,bnt,   1.171.41.191 09/27 09:30 ,37,1,,,,
/bbs/Gossiping/M.1632703895.A.2F9.html,hohohoha, BNT貨源這麼穩 腦殘政府不加購 賭莫跟AZ,bnt,   114.40.201.5 09/27 10:00 ,570,1,,,,
/bbs/Gossiping/M.1632703895.A.2F9.html,bravery1117, 媽的，這科興或是國藥疫苗冒充bnt的吧？全世界不是缺疫苗嗎？哪有這麼簡,bnt, 223.137.103.29 09/27 10:34 ,734,1,,,,
/bbs/Gossiping/M.1632703895.A.2F9.html,bravery1117, 垃圾政府想要挺高端就明講，少在那邊買不到，乾。,bnt, 223.137.103.29 09/27 10:35 ,739,1,,,,
/bbs/Gossiping/M.1632703895.A.2F9.html,funami087, 馬的 反觀政府只會推高端而已,bnt,  101.12.44.237 09/27 13:01 ,1009,1,,,,
/bbs/Gossiping/M.1632698877.A.989.html,milk250, AZ貨源最足應該是無法混打了  不過算了無恥政府想怎樣幹就怎樣幹,bnt,61.231.99.242 09/27 07:29 ,2,1,,,,
/bbs/Gossiping/M.1632696941.A.C87.html,suzer, 高端=垃圾,bnt, 123.192.81.241 09/27 07:15 ,23,1,,,,
/bbs/Gossiping/M.1632695802.A.6A1.html,now99, 817請支持高端,bnt,111.240.178.147 09/27 06:55 ,73,1,,,,
/bbs/Gossiping/M.1632695802.A.6A1.html,scum5566, 為了標籤這垃圾議題 bnt被卡了多久? 幹,bnt,  111.252.90.27 09/27 07:40 ,255,1,,,,
/bbs/Gossiping/M.1632695802.A.6A1.html,lkkgotyy, 817賤畜滾回去打高端 幹妳娘,bnt,  73.206.116.56 09/27 08:58 ,533,1,,,,
/bbs/Gossiping/M.1632695802.A.6A1.html,bravery1117, 817快去打高端啦。,bnt, 223.137.103.29 09/27 09:28 ,558,1,,,,
/bbs/Gossiping/M.1632529958.A.1DD.html,weijinsusu, 一直在留BNT不會死人是智商多低啊！有誰說過打BNT不會死人的,bnt,    1.200.68.13 09/25 09:37 ,248,1,,,,
/bbs/Gossiping/M.1632455684.A.5AF.html,watashiD, 有AZ不打應該叫國際智障,bnt,   114.137.72.2 09/25 14:03 ,44,1,,,,
/bbs/Gossiping/M.1632408780.A.A2F.html,DM16, 吼吼吼 高端仔謊話無能指揮官,bnt,   101.12.32.12 09/23 23:32 ,95,1,,,,
/bbs/Gossiping/M.1632408780.A.A2F.html,sean8511, 那買聯亞的時候確認有效了？幹你娘趕快死好不好,bnt,     42.72.62.5 09/24 06:27 ,216,1,,,,
/bbs/Gossiping/M.1632396755.A.BCD.html,wang197426, 幹你娘的敢買高端不敢買bnt,bnt,  49.217.65.132 09/23 19:44 ,50,1,,,,
/bbs/Gossiping/M.1632393947.A.6F5.html,freeclouds, 都是政府不讓國高中打高端 抗議抗議,bnt,   1.200.24.219 09/23 18:50 ,3,1,,,,
/bbs/Gossiping/M.1632389748.A.484.html,brucielu95, bnt什麼等級？土產高端什麼等級？選bnt掛掉的我真的會同情啊 選高端死的幹你娘死好啦 智商稅,bnt,  36.227.183.95 09/23 17:49 ,19,1,,,,
/bbs/Gossiping/M.1632388088.A.339.html,AAaaron, 怎不問一下期待高端打死人的人的心態?都是垃圾,bnt,   211.23.39.77 09/23 17:11 ,24,1,,,,
/bbs/Gossiping/M.1632388088.A.339.html,WuDhar, 高端有什麼資格跟疫苗比啊智障,bnt,  180.177.58.11 09/23 17:50 ,157,1,,,,
/bbs/Gossiping/M.1632388088.A.339.html,starbear, 高端的新聞底下一堆好嗎？你他媽的在帶什麼風向？,bnt,   27.246.5.198 09/23 18:46 ,241,1,,,,
/bbs/Gossiping/M.1632388088.A.339.html,n790321, 一群垃圾啊  高端趕快打啦 趕快去死一死,bnt,  114.37.140.48 09/23 19:41 ,293,1,,,,
/bbs/Gossiping/M.1632376622.A.721.html,GGinin9527, 垃圾政府 還敢把bnt給年輕人打,bnt,   42.73.129.90 09/23 13:57 ,4,1,,,,
/bbs/Gossiping/M.1632370649.A.8D6.html,clotilde, 垃圾 沒有郭董哪有bnt,bnt,  36.227.233.14 09/23 14:40 ,182,1,,,,
/bbs/Gossiping/M.1632364102.A.385.html,weeklyquiz, 媽的 現在的小孩真的嬌生慣養耶,bnt,  101.10.93.133 09/23 10:34 ,29,1,,,,
/bbs/Gossiping/M.1632364102.A.385.html,XseraphimX, 高雄當然要全打高端，BNT層次太低,bnt,  49.216.48.190 09/23 11:55 ,129,1,,,,
/bbs/Gossiping/M.1632364102.A.385.html,yamikiri, 胃口真好... 高雄人可以都打高端嗎？,bnt,  101.9.186.247 09/23 11:58 ,133,1,,,,
/bbs/Gossiping/M.1632364102.A.385.html,hsshkisskiss, 高雄人打什麼BNT 打高端啊 北七喔,bnt,114.136.151.255 09/23 12:18 ,143,1,,,,
/bbs/Gossiping/M.1632364102.A.385.html,LoserLee, 哇靠 有BNT打還嫌? 哪裡的垃圾學店生啊,bnt, 111.253.84.191 09/23 13:05 ,167,1,,,,
/bbs/Gossiping/M.1632364102.A.385.html,d22426539, 原來打bnt會哭喔，噁爛蟑螂又能洗幾百篇在政黑了,bnt,  1.200.153.188 09/23 13:16 ,173,1,,,,
/bbs/Gossiping/M.1632364102.A.385.html,rockman73, 高雄人怎不堅持打高端 是不是不愛台灣,bnt, 111.249.158.71 09/23 18:17 ,195,1,,,,
/bbs/Gossiping/M.1632351518.A.D9B.html,a2382307, 垃圾標題 高端第一劑哪有85%,bnt,  111.71.214.72 09/23 07:10 ,26,1,,,,
/bbs/Gossiping/M.1632351518.A.D9B.html,suzer, 笑死，人數差那麼多，講得好像高端這垃圾也能跟國際認證的疫比肩,bnt, 123.192.81.241 09/23 07:16 ,31,1,,,,
/bbs/Gossiping/M.1632331298.A.4D8.html,keney963817, 怎麼看都像在捧高端，這個政府啊，各種圖利啊，高端可以聯亞不行，你說這是在扶植國產疫苗嗎？說好的居住正義勒，建商不敢打嗎？推什麼防炒，建商還是爽爽在飆天價賣屋，囤房?還是不祭出，選前說的多好聽,bnt,223.136.154.183 09/23 01:53 ,35,1,,,,
