index,href,id,contents,key,date,contents_order,hate,categories,degree,keyword,position,categories_2,categories_3,categories_4,categories_5
12738,/bbs/Gossiping/M.1622727855.A.722.html,oits,以前覺得AZ是次級品，直到我認識了臺灣國慘,疫苗,114.137.232.226 06/04 00:58 ,424,1,1,2,"AZ是次級品,國慘","[(4, 10), (19, 21)]",0,0,0,0
14063,/bbs/Gossiping/M.1622116263.A.09C.html,gekkou,覺青明明最支持國產，莫德納沒覺青的事吧,疫苗, 36.230.70.11 05/27 19:55 ,6,1,3,3,覺青,"[(0, 2), (14, 16)]",0,1,0,0
3414,/bbs/Gossiping/M.1622169407.A.513.html,GimO,BioNTech一定覺得台灣怎麼找低能兒當部長,BioNTech,  39.13.104.225 05/28 11:09 ,616,1,4,1,低能兒,"[(0, 3), (20, 24)]",0,0,1,0
7563,/bbs/Gossiping/M.1631404572.A.D67.html,todoch,國興是國際認證的垃圾疫苗高端是國際都不認程度垃圾疫苗大概是這樣,疫苗, 110.93.100.147 09/12 14:29 ,45,1,1,1,垃圾疫苗,"[(8, 12), (22, 26)]",0,0,0,0
15980,/bbs/Gossiping/M.1623568098.A.DED.html,BlueBird5566,蔡丁貴打bnt也推國慘阿XDD,輝瑞, 223.137.79.62 06/13 15:14 ,181,1,1,2,國慘,"[(9, 11)]",0,0,0,0
4462,/bbs/Gossiping/M.1629911335.A.4DE.html,philip81501,所以BNT是垃圾嗎?還是你嘴巴臭?,bnt, 123.194.193.91 08/26 06:34 ,139,1,5,1,"垃圾,嘴巴臭","[(0, 6), (9, 14)]",0,0,0,1
11914,/bbs/Gossiping/M.1623483658.A.290.html,meto,買多刁民年初就改罵浪費錢買爛AZ!放快過期,疫苗, 114.43.202.117 06/12 15:59 ,266,1,1,2,"刁民,爛AZ","[(2, 4), (13, 16)]",0,0,0,0
889,/bbs/Gossiping/M.1629532393.A.B66.html,achun1212,智商有問題的才會去打高端?,AZ,  101.12.61.164 08/21 16:38 ,29,1,3,2,智商有問題的才會去打高端,"[(0, 12)]",0,1,0,0
1988,/bbs/Gossiping/M.1625542643.A.DFC.html,wurick000,垃圾公關不要去擠AZ殘劑啊,AZ,114.136.172.124 07/07 07:58 ,102,1,5,1,垃圾公關,"[(0, 4)]",0,0,0,1
14120,/bbs/Gossiping/M.1622104911.A.08F.html,lumia1120,低端人口高端疫苗檢察官也怕國家機器啊呵呵,疫苗,223.137.161.202 05/27 18:28 ,6,1,3,2,低端人口,"[(0, 4)]",0,1,0,0
15673,/bbs/Gossiping/M.1626478177.A.D42.html,cityport,這麼打是智障吧..AZ是第一針副作用強,莫德納,  96.227.136.91 07/17 07:57 ,114,1,3,2,智障,"[(4, 6)]",0,1,0,0
341,/bbs/Gossiping/M.1631322633.A.2B7.html,sinahjo,因為大家黑完Az再黑高端愚民都信,AZ,   42.76.183.71 09/11 09:24 ,101,1,3,2,"黑完Az,黑高端愚民","[(4, 8), (9, 14)]",0,1,0,0
4489,/bbs/Gossiping/M.1629902688.A.363.html,DontCha,BNT本就有死亡數據公佈都沒看還在那邊風向。會酸高端是它連數據都沒得看，卻有義和團對這種莫名疫苗大吹安全性高,bnt, 123.192.46.159 08/26 03:23 ,297,1,3,3,"酸高端,義和團","[(0, 6)]",0,1,0,0
10043,/bbs/Gossiping/M.1626836337.A.2B2.html,fenway18,bnt優先給學生，至於韭菜的第一劑就高端吧,疫苗, 223.137.227.63 07/21 11:20 ,48,1,3,3,韭菜,"[(11, 13)]",0,1,0,0
6312,/bbs/Gossiping/M.1622279210.A.C87.html,Risperidone,人家國藥WHO認證還有三期不打就都不要打，乖乖去呼吸萬華的空氣,bnt,  219.70.242.64 05/29 17:30 ,32,1,2,3,去呼吸萬華的空氣,"[(23, 31)]",1,0,0,0
14176,/bbs/Gossiping/M.1622077371.A.8A4.html,kosac,其他有可能，bnt總可以提出證明，母豬沒誠信了,疫苗,114.136.246.248 05/27 09:15 ,206,1,4,2,母豬沒誠信,"[(17, 22)]",0,0,1,0
2246,/bbs/Gossiping/M.1624107870.A.245.html,Housetobe,你是高貴的覺青要打高端,AZ,   112.78.86.50 06/19 21:10 ,53,1,3,3,高貴的覺青,"[(2, 7)]",0,1,0,0
12883,/bbs/Gossiping/M.1622628368.A.677.html,impixels,拿科興跟國產比，賤畜有種就打科興，打一個少一個,疫苗, 218.161.58.159 06/02 18:37 ,31,1,3,1,賤畜,"[(8, 10)]",0,1,0,0
8924,/bbs/Gossiping/M.1628659201.A.71D.html,ggttoo,幹~爛東西給人家你好意思==~人家至少給AZ,疫苗,  112.105.52.55 08/11 15:34 ,295,1,1,2,"幹,爛東西","[(0, 1), (2, 5)]",0,0,0,0
195,/bbs/Gossiping/M.1631844545.A.70C.html,mosster0113,從發現高端更廢開始,AZ, 223.137.243.54 09/17 15:01 ,704,1,1,2,高端更廢,"[(3, 7)]",0,0,0,0
7864,/bbs/Gossiping/M.1630643937.A.1C5.html,perec,4％蚵糞無腦賤畜力推的神藥BNT？,疫苗, 150.116.28.193 09/03 12:44 ,26,1,3,1,"蚵糞,無腦賤畜","[(2, 4), (4, 8)]",0,1,0,0
13449,/bbs/Gossiping/M.1622437632.A.C54.html,KKB,當初政府跟我洛瑞跟莫德納都買到了幹,疫苗,  36.230.57.214 05/31 13:25 ,116,1,4,2,"政府,幹","[(2, 4), (16, 17)]",0,0,1,0
6759,/bbs/Gossiping/M.1622766430.A.6F0.html,smartony,有高端給你賤民打就不錯了，還奢望莫德納跟輝瑞,Moderna,   1.200.243.17 06/04 08:55 ,89,1,3,1,賤民,"[(5, 7)]",0,1,0,0
17665,/bbs/Gossiping/M.1628904920.A.82F.html,ssisters,廢物。重點不是高端最後成功與否是這個政府拿國人性命在賭博,高端,   42.76.50.241 08/14 10:25 ,148,1,4,2,"廢物,政府拿國人性命在賭博","[(0, 2), (18, 28)]",0,0,1,0
11254,/bbs/Gossiping/M.1624119602.A.EB4.html,Atropos0723,就一堆智障被無良記者帶風向，沒有思考就拒打AZ，只想打BNT啊！,疫苗, 123.193.4.163 06/20 00:33 ,49,1,3,1,"一堆智障,無良記者","[(1, 5), (6, 10)]",0,1,0,0
17743,/bbs/Gossiping/M.1628558803.A.EAC.html,meta41110,凸(???)凸高端還比科興爛翻沒認證就滾拉,高端,   1.200.188.33 08/10 10:08 ,296,1,1,2,高端還比科興爛,"[(7, 14)]",0,0,0,0
17941,/bbs/Gossiping/M.1627892048.A.A1C.html,kie02tw,腦殘才去打高端！,高端,223.136.165.140 08/02 18:09 ,290,1,3,2,"腦殘,打高端","[(0, 2), (4, 7)]",0,1,0,0
15558,/bbs/Gossiping/M.1627403092.A.FE7.html,trinity0203,乞丐打高端,莫德納,     24.6.54.69 07/28 07:21 ,132,1,3,2,乞丐打高端,"[(0, 5)]",0,1,0,0
9979,/bbs/Gossiping/M.1626998218.A.9EE.html,gt46,低端護高端，有解決是不會公開講？一直鬼打牆,疫苗,    39.12.38.29 07/23 10:55 ,684,1,3,2,低端護高端,"[(0, 5)]",0,1,0,0
6125,/bbs/Gossiping/M.1622632712.A.D72.html,kissa0924307,蟑螂表示非高端不打,bnt, 36.234.206.117 06/02 19:20 ,2,1,3,2,"蟑螂,非高端不打","[(0, 11)]",0,1,0,0
8229,/bbs/Gossiping/M.1629852375.A.043.html,ChouEita,馬的，應該只能打高端才對,疫苗,106.105.186.151 08/25 09:18 ,191,1,5,2,馬的,"[(0, 2)]",0,0,0,1
16507,/bbs/Gossiping/M.1630741595.A.B82.html,kakoiee,腦殘高端的保護力依據在哪,高端,114.41.212.187 09/04 18:42 ,655,1,1,2,腦殘高端,"[(0, 4)]",0,0,0,0
1847,/bbs/Gossiping/M.1626055585.A.04E.html,dustin942093,拜託bnt上面印上海復興讓蟑螂覺青打了會有辱國的感覺嘻嘻,AZ,  114.137.71.62 07/12 10:49 ,159,1,3,2,蟑螂覺青,"[(13, 17)]",0,1,0,0
16207,/bbs/Gossiping/M.1631982862.A.FA3.html,eterbless,一日高端終生低端,高端, 180.29.102.240 09/19 00:35 ,5,1,3,2,低端,"[(6, 8)]",0,1,0,0
3247,/bbs/Gossiping/M.1621397285.A.4A1.html,jeff23031,我只要科興，垃圾AZ來幹嘛？,AZ, 05/19 13:23 ,362,1,1,1,"科興,垃圾AZ","[(0, 4), (7, 11)]",0,0,0,0
814,/bbs/Gossiping/M.1630044762.A.1D2.html,Atkins13,柯憐哪結果是AZ神學4又失智列車撞山,AZ,111.83.73.169 08/27 15:06 ,226,1,3,2,失智列車,"[(12, 16)]",0,1,0,0
16280,/bbs/Gossiping/M.1631689039.A.ED4.html,kj632868,高端是給低端賤民用的懂？,高端, 115.165.236.18 09/15 15:11 ,88,1,3,1,"高端,低端賤民用","[(0, 2), (4, 9)]",0,1,0,0
17131,/bbs/Gossiping/M.1629805039.A.D7C.html,theclgy2001,挺高端的人才丟台灣人的臉噁心死好活該挺高敦水準才低吧連國際標準都不知道,高端,  1.164.253.122 08/25 04:54 ,1257,1,1,2,"挺高端,噁心死好活該","[(0, 3), (12, 18)]",0,0,0,0
8576,/bbs/Gossiping/M.1629307484.A.960.html,yesorno,只給年輕人兩個選擇~打高端或不打這種政策不垃圾嗎?幹,疫苗,59.125.120.238 08/19 08:44 ,14,1,4,1,"政策,垃圾,幹","[(18, 20), (21, 23), (25, 26)]",0,0,1,0
15951,/bbs/Gossiping/M.1626007816.A.98E.html,stlevi811101,廢物CDC：抱歉喔我們有高端,輝瑞, 58.114.213.106 07/11 20:51 ,8,1,4,2,廢物CDC,"[(0, 5)]",0,0,1,0
428,/bbs/Gossiping/M.1630909072.A.6D5.html,vvanch,7/19的韭菜就高端了拉,AZ,124.155.165.216 09/06 14:39 ,220,1,3,3,韭菜,"[(5, 7)]",0,1,0,0
10582,/bbs/Gossiping/M.1625676453.A.685.html,meatbear,蟑螂怎不慢慢等高端,疫苗,   209.52.88.50 07/08 01:08 ,215,1,3,2,蟑螂,"[(0, 2)]",0,1,0,0
6581,/bbs/Gossiping/M.1621811833.A.42A.html,sted0101,蟑螂已經動起來了，看到BNT就喊爛,bnt, 180.217.46.104 05/24 07:19 ,5,1,3,2,蟑螂,"[(0, 2)]",0,1,0,0
15626,/bbs/Gossiping/M.1626928366.A.3FB.html,hbk20491,bnt簽約=買到到政府簽約=垃圾啥時到貨政府買不到疫苗,莫德納,   42.77.138.18 07/22 12:45 ,183,1,4,1,"垃圾,政府","[(14, 16), (9, 11), (20, 22)]",0,0,1,0
7633,/bbs/Gossiping/M.1631200807.A.ADE.html,pttenjk,所以高端是有害屎缺的意思囉,疫苗,  101.9.129.229 09/09 23:30 ,5,1,1,2,"高端,有害屎缺","[(2, 4), (5, 9)]",0,0,0,0
13000,/bbs/Gossiping/M.1622577057.A.7F4.html,rofer,現在一直說不敢打的。會不會跟之前az一樣。批評az的人現在已經打完az了,疫苗,  101.9.176.181 06/02 04:00 ,4,1,3,3,批評az的人,"[(21, 27)]",0,1,0,0
9021,/bbs/Gossiping/M.1628570918.A.E49.html,st264201,狗才打高端去你媽的,疫苗,223.138.161.143 08/10 13:40 ,464,1,1,2,"狗才打高端,去你媽的","[(0, 5), (5, 9)]",0,0,0,0
11464,/bbs/Gossiping/M.1624040973.A.0AB.html,yeng1217,蟑螂也會叫你多打幾支高端,疫苗,    114.44.7.91 06/19 02:31 ,1,1,3,2,蟑螂,"[(0, 2)]",0,1,0,0
14320,/bbs/Gossiping/M.1621978667.A.668.html,yeay,你都知道是救命的東西，現在已經開始有人死亡，醫療開始崩潰，有現成的已經大量使用的疫苗不用，不去爭取（BNT），只要人民等你的疫苗…而且還是二期，你的腦袋是不是有問題啊？,疫苗,  101.12.26.207 05/26 08:42 ,68,1,5,3,你的腦袋是不是有問題,"[(72, 82)]",0,0,0,1
6669,/bbs/Gossiping/M.1621688555.A.E09.html,balow,覺青打國產我打BNT,bnt, 05/22 21:15 ,305,1,3,3,"覺青,打國產","[(0, 2), (2, 5)]",0,1,0,0
6741,/bbs/Gossiping/M.1631426231.A.401.html,yesorno,幹~開放藥廠代理疫苗進口啦!拎北自己買你的高端留給第二類官員啦!幹,Moderna, 59.125.120.238 09/13 10:09 ,176,1,4,2,"幹,高端,給第二類官員,幹","[(0, 1), (32, 33), (21, 23), (24, 30), (0, 1), (32, 33)]",0,0,1,0
8859,/bbs/Gossiping/M.1628725285.A.84A.html,lose116315,高官都鬆了一口氣賤民依舊打高端,疫苗,   42.75.89.217 08/12 12:17 ,782,1,3,1,賤民,"[(8, 10)]",0,1,0,0
6282,/bbs/Gossiping/M.1622331998.A.E4C.html,lynchen,笑死人，莫德納沒有緊急授權或藥證，進了15萬廢物疫苗,bnt,  36.224.110.23 05/30 08:11 ,24,1,1,2,廢物疫苗,"[(22, 26)]",0,0,0,0
8158,/bbs/Gossiping/M.1629888620.A.EDA.html,Chrysan0924,自己不買要人打高端，別人買了又要讓你分配，只有政黑蟑螂聽得下去,疫苗, 111.71.212.243 08/25 22:01 ,465,1,3,2,蟑螂,"[(25, 27)]",0,1,0,0
14957,/bbs/Gossiping/M.1627957338.A.B1A.html,BLINKPTT,蟑螂沒種打高端，整天幻想別人打科興,科興,  118.160.98.69 08/03 11:09 ,179,1,3,2,蟑螂,"[(0, 2)]",0,1,0,0
4479,/bbs/Gossiping/M.1629902845.A.1A0.html,TOCIBS,vking是在偷換概念嗎？什麼時候臺灣人不想自費打了？你叫你老闆開放民眾自費自選啊扯到健保也很好笑疫苗都丐來的真的政府買的是有多少就不說政府拿多少錢買高端聯亞了還扯健保咧又要說人民太鬆懈喔？沒看到一堆人飛國外自己打哦笑死扯什麼美國人口採購法越講破綻越多,bnt,223.141.175.241 08/26 02:24 ,826,1,4,1,"疫苗,丐來","[(18, 20), (26, 28)]",0,0,1,0
7209,/bbs/Gossiping/M.1632535280.A.F1F.html,wchad,北七科興就有認證啊不過才奇怪吧,疫苗,   27.53.103.16 09/25 10:21 ,114,1,5,2,北七,"[(0, 2)]",0,0,0,1
14129,/bbs/Gossiping/M.1622094091.A.63A.html,wolver,有機率會變生理食鹽水，嘲笑中國科興，結果台灣才是低能的那一個,疫苗, 111.83.216.129 05/27 14:34 ,52,1,1,1,"變生理食鹽水,台灣,低能","[(4, 10), (20, 22), (24, 26)]",0,0,0,0
8799,/bbs/Gossiping/M.1628762810.A.ED6.html,Kapenza,連署個屁啊，去預約去打啊?講這種別人小孩死不完的幹話，咱們也來連署把這群垃圾丟去填海好不好啊?都先打了AZ，身體很誠實嘛哈哈哈,疫苗, 133.242.50.127 08/12 19:47 ,61,1,3,1,"別人小孩死不完,這群垃圾","[(16, 23), (34, 38)]",0,1,0,0
4796,/bbs/Gossiping/M.1628091128.A.EA3.html,meatbear,賤民三劑都是高端別吵,bnt,   209.52.88.82 08/05 00:02 ,21,1,3,2,"賤民,高端","[(0, 2), (8, 11)]",0,1,0,0
7679,/bbs/Gossiping/M.1631159821.A.F54.html,daniel229,高端仔活該～嘻嘻,疫苗, 60.250.152.229 09/09 13:02 ,245,1,3,3,高端仔,"[(0, 3)]",0,1,0,0
11257,/bbs/Gossiping/M.1624118800.A.262.html,allenmusic,越看越像高端太爛連bnt政府都退讓了,疫苗, 122.118.118.13 06/20 00:17 ,6,1,1,2,"高端,爛","[(4, 6), (7, 8)]",0,0,0,0
12153,/bbs/Gossiping/M.1623293118.A.BA0.html,TZUYIC,肥菊插隊打AZ，你有生氣嗎，現在是在哭啥,疫苗, 111.71.214.255 06/10 11:09 ,187,1,4,2,肥菊,"[(0, 2)]",0,0,1,0
1116,/bbs/Gossiping/M.1628217063.A.1A3.html,k798976869,不會繼續像美日乞討嗎硬要推個高端想錢想瘋了,AZ, 123.110.17.106 08/07 02:44 ,897,1,4,1,"像美日乞討,硬要推個高端","[(4, 9), (10, 16)]",0,0,1,0
15441,/bbs/Gossiping/M.1629441058.A.9C9.html,mm5566t,鬼島：加碼送3劑高端哈哈,莫德納,   110.26.70.98 08/20 14:43 ,4,1,2,1,鬼島,"[(0, 2)]",1,0,0,0
6463,/bbs/Gossiping/M.1622082840.A.DED.html,hydra6716,復必泰就BNT的中文譯名智障嗎..,bnt,111.246.108.105 05/27 10:47 ,105,1,5,2,智障,"[(12, 14)]",0,0,0,1
10865,/bbs/Gossiping/M.1624767845.A.5FF.html,willy4907,高端高端韭菜打高端,疫苗,  27.52.196.215 06/27 18:25 ,1327,1,3,3,"韭菜,打高端","[(4, 6), (6, 9)]",0,1,0,0
2233,/bbs/Gossiping/M.1624111157.A.872.html,chenweichih,有差嗎幹給你AZ你還嫌,AZ,  36.229.20.155 06/19 22:01 ,31,1,5,1,幹給你AZ你還嫌,"[(3, 11)]",0,0,0,1
7789,/bbs/Gossiping/M.1630845831.A.D92.html,dogdudu,可能五月停打az那些國家全國都智障吧！,疫苗,114.136.194.140 09/05 20:46 ,9,1,3,2,全國都智障,"[(12, 17)]",0,1,0,0
16875,/bbs/Gossiping/M.1629981679.A.5ED.html,gogobar,那些打高端的低能兒想自殺，幹嘛阻止XDD?,高端, 36.235.184.139 08/26 20:41 ,2,1,3,1,"打高端,低能兒","[(2, 5), (6, 9)]",0,1,0,0
154,/bbs/Gossiping/M.1631934855.A.0C0.html,ll6a,有高端墊底怎麼都輪不到AZ最爛,AZ,     39.9.67.29 09/18 12:17 ,130,1,1,1,"高端墊底,AZ最爛","[(1, 5), (11, 15)]",0,0,0,0
2682,/bbs/Gossiping/M.1622822374.A.543.html,dbdudsorj,失智列車AZ好可怕,AZ,    114.36.24.6 06/05 00:00 ,2,1,3,2,失智列車,"[(0, 4)]",0,1,0,0
4936,/bbs/Gossiping/M.1626867103.A.689.html,rustic5566,蟑螂快出來喊年輕人想打高端啊,bnt, 61.231.105.156 07/21 21:50 ,210,1,3,2,"蟑螂,打高端","[(0, 3), (11, 15)]",0,1,0,0
5125,/bbs/Gossiping/M.1626383985.A.15E.html,iangkor,他媽的誰再說疫苗貴就別打bnt啊幹,bnt, 114.137.124.76 07/16 10:55 ,1080,1,3,1,"他媽的,幹","[(0, 5)]",0,1,0,0
15546,/bbs/Gossiping/M.1627464062.A.123.html,ivanos,刁民再罵通通沒得打只剩高端嘻嘻,莫德納, 223.136.17.218 07/28 17:54 ,192,1,3,2,刁民,"[(0, 2)]",0,1,0,0
10070,/bbs/Gossiping/M.1626770689.A.299.html,Ariettina,打高端啊韭菜就是要有當韭菜的自覺,疫苗,  36.228.195.10 07/20 17:24 ,12,1,3,3,韭菜,"[(4, 6), (11, 13)]",0,1,0,0
13160,/bbs/Gossiping/M.1622531793.A.84B.html,youcheng59,我會選BNT>莫德納>嬌生>AZ>國慘,疫苗,   117.56.58.31 06/01 15:23 ,5,1,1,2,國慘,"[(17, 19)]",0,0,0,0
11315,/bbs/Gossiping/M.1624113165.A.243.html,onejune,高端仔77777,疫苗, 111.253.91.154 06/19 22:52 ,193,1,3,3,高端仔,"[(0, 3)]",0,1,0,0
12250,/bbs/Gossiping/M.1623136347.A.89B.html,ppnow,沒有這個假設，蟑螂一定會說超有效，然後高端拉十根漲停,疫苗,   1.175.20.127 06/08 15:35 ,28,1,3,2,蟑螂,"[(7, 9)]",0,1,0,0
15954,/bbs/Gossiping/M.1625549430.A.3A7.html,jfriendtw,垃圾高端疫苗拿去換,輝瑞,    39.13.99.27 07/06 18:30 ,231,1,1,1,垃圾高端疫苗,"[(0, 6)]",0,0,0,0
3749,/bbs/Gossiping/M.1631004586.A.FD7.html,moormoor,驗14天你各位韭菜可以先去打高端,bnt,   36.228.82.11 09/08 23:38 ,205,1,3,3,"韭菜,打高端","[(0, 4)]",0,1,0,0
15403,/bbs/Gossiping/M.1630214804.A.9BA.html,vy8824,我也有一個智障朋友，打了莫德納一樣在那邊靠腰說想打台灣製,莫德納,   39.8.193.154 08/29 13:37 ,16,1,3,2,"智障,打了莫德納,邊靠腰","[(5, 7), (10, 15), (19, 22)]",0,1,0,0
14169,/bbs/Gossiping/M.1622078443.A.BBD.html,okwomen,PEGGY風向帶起來先抹AZ屎再抹國產屎順便暗示跟股價有關,疫苗,  101.10.18.161 05/27 13:17 ,1239,1,1,2,抹AZ屎再抹國產屎,"[(11, 20)]",0,0,0,0
11666,/bbs/Gossiping/M.1623729688.A.6C1.html,pttccbbs,連AZ都扛不住，高端就確定是廢物了,疫苗,  42.72.194.204 06/15 12:03 ,14,1,1,2,"高端,廢物","[(8, 10), (14, 16)]",0,0,0,0
13897,/bbs/Gossiping/M.1622212985.A.B78.html,BIGETC,本來就是蟑螂自己打高端,疫苗, 223.140.244.54 05/28 23:09 ,133,1,3,2,蟑螂,"[(4, 6)]",0,1,0,0
3098,/bbs/Gossiping/M.1621823153.A.510.html,alan0204,爵卿中資的bnt是中國疫苗我們要打國產還有人期待助日代表喔？洗洗睡,AZ,   42.77.76.156 05/24 10:44 ,46,1,3,3,"爵卿,打國產","[(2, 7), (16, 20)]",0,1,0,0
6466,/bbs/Gossiping/M.1622076167.A.526.html,ironkyoater,BNT打下去才能抗中保台啦！你覺青打國產的,bnt, 49.216.174.172 05/27 10:12 ,37,1,3,3,"覺青,打國產","[(15, 17), (17, 20)]",0,1,0,0
4973,/bbs/Gossiping/M.1626836124.A.307.html,herikocat,蟑螂全都去打高端不要來打BNT,bnt,  61.216.178.94 07/21 12:25 ,991,1,3,2,"蟑螂,打高端","[(4, 11), (17, 20)]",0,1,0,0
16655,/bbs/Gossiping/M.1630393543.A.88F.html,cgluck,詛咒高端以外的人去死QQ,高端, 114.137.101.28 08/31 15:06 ,5,1,3,2,詛咒高端以外的人去死,"[(0, 10)]",0,1,0,0
7556,/bbs/Gossiping/M.1631423980.A.72C.html,kantoloser,笑鼠不然哪來那些高端韭菜哈哈....就我啦QQ,疫苗,     39.9.134.4 09/12 13:22 ,7,1,3,3,韭菜,"[(10, 12)]",0,1,0,0
15892,/bbs/Gossiping/M.1622501929.A.A36.html,lu0713,低端人口唯有打高端才是唯一出路,莫德納,150.117.221.250 06/01 07:18 ,12,1,3,2,"低端人口,打高端","[(0, 4), (6, 9)]",0,1,0,0
16029,/bbs/Gossiping/M.1622094013.A.593.html,satsuya0114,什麼爛標題輝瑞就不是中國製的在那邊鬧幹,輝瑞,    1.163.13.44 05/27 14:51 ,961,1,5,2,"爛標題,幹","[(2, 5), (18, 19)]",0,0,0,1
12197,/bbs/Gossiping/M.1623232358.A.E5B.html,luckyalbert,當時擋林全BNT作法真的有夠腦殘林全當時的3000萬劑多少錢，我看比掛號費免費還少,疫苗,  49.216.151.60 06/09 18:43 ,81,1,4,2,"擋林全BNT,腦殘","[(2, 8), (14, 16)]",0,0,1,0
16213,/bbs/Gossiping/M.1631952030.A.FD6.html,budalearning,高端仔看到了嗎?害死人報應要來了,高端,  111.184.39.74 09/18 16:23 ,38,1,3,3,高端仔,"[(0, 3)]",0,1,0,0
17332,/bbs/Gossiping/M.1629677593.A.C72.html,freshbox7,那之前打AZ是怎樣？智障吧,高端,   1.163.46.128 08/23 13:26 ,205,1,3,2,智障,"[(10, 12)]",0,1,0,0
14188,/bbs/Gossiping/M.1622063096.A.8C8.html,lebo469,高端由蟑螂優先施打給大家看看效果,疫苗,223.141.227.239 05/27 10:12 ,67,1,3,2,蟑螂,"[(3, 5)]",0,1,0,0
15518,/bbs/Gossiping/M.1628221899.A.DC2.html,guppys2005,莫德納美國做的美國說兩劑間隔不要超過六週你不聽拼命說越晚打越好把給老人的第二劑拿去亂打來做台灣特有的覆蓋率什麼爛政府,莫德納, 99.106.169.135 08/06 12:36 ,225,1,4,2,爛政府,"[(55, 58)]",0,0,1,0
12595,/bbs/Gossiping/M.1622783707.A.7E0.html,t71296b7,817只願意打國產什麼爛科興,疫苗, 114.136.19.112 06/04 13:17 ,12,1,1,2,"817,打國產,爛科興","[(0, 3), (6, 9), (11, 14)]",0,0,0,0
15319,/bbs/Gossiping/M.1631607505.A.6B0.html,edward8401,你他媽打了莫德納還在吵三小,莫德納,  111.71.80.142 09/14 16:35 ,75,1,3,1,"你他媽打了莫德納,吵三小","[(0, 8), (10, 13)]",0,1,0,0
8424,/bbs/Gossiping/M.1629618390.A.8A9.html,alan0260,與其每天開垃圾記者會，臺灣人很樂意陳時中出公差去美國催貨莫德納,疫苗, 223.137.242.44 08/22 16:31 ,270,1,5,1,垃圾記者會,"[(5, 10)]",0,0,0,1
1742,/bbs/Gossiping/M.1626249712.A.512.html,elfrose,總比排到高端好吧,AZ,  36.230.93.161 07/14 21:38 ,204,1,1,2,總比排到高端好吧,"[(0, 8)]",0,0,0,0
8915,/bbs/Gossiping/M.1628680528.A.586.html,koreawargod,＝＝＝＝哈哈哈哈高端仔＝＝＝＝,疫苗,103.226.215.141 08/11 19:28 ,49,1,3,3,高端仔,"[(8, 11)]",0,1,0,0
7835,/bbs/Gossiping/M.1630725219.A.314.html,CHENXOX,失智乘客：嘎拎喇勒被帶風向騙一改再改最後依舊在排隊還要被笑著跟一開始笑高端484八七像？,疫苗,   1.163.205.61 09/04 11:50 ,36,1,3,2,"失智乘客,嘎拎喇勒","[(0, 4), (5, 9)]",0,1,0,0
9456,/bbs/Gossiping/M.1628084765.A.DDE.html,oidkk,蟑螂去打高端阿,疫苗, 111.251.127.65 08/04 23:19 ,197,1,3,2,"蟑螂,打高端","[(0, 2), (3, 6)]",0,1,0,0
16806,/bbs/Gossiping/M.1630131802.A.FF2.html,gn01246204,高端粉建議去看精神科,高端, 114.137.165.49 08/28 14:44 ,8,1,3,3,"高端粉,看精神科","[(0, 3), (6, 10)]",0,1,0,0
1666,/bbs/Gossiping/M.1626356871.A.A4C.html,CrazyStone,AZ超爛不要打，最好大家都去打莫德納,AZ,    39.10.94.11 07/15 22:50 ,107,1,1,1,AZ超爛,"[(0, 4)]",0,0,0,0
1083,/bbs/Gossiping/M.1628256839.A.FFE.html,tudou5566,韭菜等著混高端就好了,AZ, 223.137.114.56 08/06 21:36 ,11,1,3,3,韭菜,"[(0, 2)]",0,1,0,0
16693,/bbs/Gossiping/M.1630309518.A.93E.html,Liaocavalier,打乞討疫苗阿、為什麼9.2不等BNT？,高端, 101.136.44.121 08/30 16:56 ,337,1,1,1,乞討疫苗,"[(1, 5)]",0,0,0,0
16955,/bbs/Gossiping/M.1629943523.A.D19.html,F04E,幹一堆弱智，然後聯亞割韭菜都沒人報,高端,118.238.237.116 08/26 10:11 ,15,1,3,2,"幹,弱智,韭菜","[(0, 1), (3, 5), (11, 13)]",0,1,0,0
11148,/bbs/Gossiping/M.1624160554.A.A95.html,jack0216,崩潰成這樣去死吧柯韓糞不配打疫苗打柯腥國藥跟進不來的bnt賤種下去吃屎,疫苗, 49.217.111.142 06/20 13:20 ,399,1,3,1,"去死,柯韓糞,賤種,吃屎","[(5, 7), (8, 11), (29, 31), (33, 35)]",0,1,0,0
11977,/bbs/Gossiping/M.1623459441.A.837.html,gihunter,早就打AZ了誰跟你打國慘，嘻,疫苗,  116.89.133.83 06/12 09:08 ,24,1,1,2,國慘,"[(10, 12)]",0,0,0,0
11648,/bbs/Gossiping/M.1623746169.A.D5E.html,ink7777,為了倒貨而散佈假新聞可悲高端仔,疫苗,   101.12.72.78 06/15 17:32 ,466,1,3,3,高端仔,"[(12, 15)]",0,1,0,0
15797,/bbs/Gossiping/M.1624124568.A.880.html,tuo9,你啊，第二類高官打莫德納，台灣賤民打國產,莫德納, 123.194.61.182 06/20 01:44 ,7,1,3,1,台灣賤民打國產,"[(13, 20)]",0,1,0,0
3563,/bbs/Gossiping/M.1632279352.A.CCF.html,tn601374,高端最好，817快去打，真心建議哈哈哈,bnt,  218.161.37.15 09/22 13:34 ,666,1,3,3,"高端,817","[(2, 10)]",0,1,0,0
