index,href,id,contents,key,date,contents_order,hate,categories,degree,keyword
506,/bbs/Gossiping/M.1630831167.A.B45.html,antineutrino,韭菜值得更好的高端現在不用預約喔,AZ,   36.234.212.4 09/05 17:09 ,38,1,3,3,韭菜
507,/bbs/Gossiping/M.1630831167.A.B45.html,EdmundLi,那群就4趴仔AZ黑=>高端黑,AZ, 118.171.48.247 09/05 17:24 ,73,1,3,3,4趴仔
508,/bbs/Gossiping/M.1630831167.A.B45.html,CHENXOX,照之前失智信仰邏輯推論現在大概4震幅強迫信徒等bnt不4它們要跟學生搶,AZ,   1.163.205.61 09/05 17:25 ,75,1,3,2,失智信仰
509,/bbs/Gossiping/M.1630829407.A.E12.html,mirror487,我他媽第一劑AZ都還沒輪到484太過分,AZ,  27.52.161.223 09/05 16:12 ,15,1,5,1,我他媽
510,/bbs/Gossiping/M.1630829407.A.E12.html,scum5566,乞到az能開打第二劑滿屌的,AZ,  111.252.88.21 09/05 16:16 ,62,1,4,1,乞到az
511,/bbs/Gossiping/M.1630829407.A.E12.html,hbk20491,現在又反過來靠腰殺小不能打AZ,AZ, 122.117.114.27 09/05 16:17 ,74,1,3,1,靠腰殺小
512,/bbs/Gossiping/M.1630829407.A.E12.html,hbk20491,我們只打莫德那我們是高級人種不打AZ,AZ, 122.117.114.27 09/05 16:20 ,109,1,1,1,"只打莫德那,高級人種不打AZ"
513,/bbs/Gossiping/M.1630829407.A.E12.html,ya01234,幹你娘7/19前登記az的才有得打你他媽你講的好像23歲以上的人都可以打了去你媽,AZ,  49.217.239.54 09/05 16:26 ,161,1,5,1,"幹你娘,你他媽,去你媽"
514,/bbs/Gossiping/M.1630829407.A.E12.html,zbar411387,叫菸皇直接喝十罐高端千杯高端,AZ,   110.28.0.231 09/05 16:34 ,215,1,4,2,菸皇
515,/bbs/Gossiping/M.1630829407.A.E12.html,bradyhau106,媽的那時我就說抓最後一個打高端一堆老屁孩硬是不選AZUCCU,AZ, 111.241.168.18 09/05 16:35 ,217,1,3,1,"媽的,打高端一堆老屁孩"
516,/bbs/Gossiping/M.1630829407.A.E12.html,cheng332,逞罰7/19之後才補登記AZ的刁民們,AZ, 114.46.165.127 09/05 16:44 ,261,1,3,2,刁民們
517,/bbs/Gossiping/M.1630829407.A.E12.html,philosics,幹你娘拎北到現在一劑AZ都沒打到肏,AZ,   111.71.79.96 09/05 16:45 ,263,1,5,1,"幹你娘拎北,肏"
518,/bbs/Gossiping/M.1630829407.A.E12.html,philosics,7/19後改勾AZ就應該被跳過是不是死蟑螂,AZ,   111.71.79.96 09/05 16:49 ,291,1,3,2,死蟑螂
519,/bbs/Gossiping/M.1630829407.A.E12.html,whitelady,會檢討打不到的人，感覺跟支持垃圾政府的人是同一群欸。陳時中：疫苗都夠（高端我們買很多）,AZ,  111.249.64.81 09/05 16:53 ,312,1,4,1,垃圾政府
520,/bbs/Gossiping/M.1630829407.A.E12.html,max005,從這篇就知道讓18~22先打BNT真的能賺選票,AZ, 114.43.163.109 09/05 17:05 ,374,1,0,0,
521,/bbs/Gossiping/M.1630829407.A.E12.html,uelx,挑疫苗又不等BNT再來靠北屎都給你們吃啦,AZ,114.136.222.156 09/05 17:16 ,416,1,3,2,靠北屎都給你們吃
522,/bbs/Gossiping/M.1630829407.A.E12.html,ronga,真奇怪一開始沒選az的是不能思考無腦az嗎難道都不能內心準備好再選az?,AZ,  59.115.46.177 09/05 17:34 ,473,1,3,2,無腦az
523,/bbs/Gossiping/M.1630829407.A.E12.html,epinephelus,一堆挑疫苗當初不選AZ的還敢哭夭喔刁民無極限這篇看到一堆,AZ,  42.77.169.172 09/05 19:11 ,747,1,3,1,哭夭喔刁民
524,/bbs/Gossiping/M.1630829407.A.E12.html,Dosakia,照上面說的，就是智力測驗沒過才打不到AZ囉，智障政策配貪心的選擇才會沒得打啦！,AZ,    1.200.64.69 09/05 19:40 ,790,1,4,2,智障政策
525,/bbs/Gossiping/M.1630829407.A.E12.html,tr000064,有高端不大在抱怨什麼，崇洋媚外的小丑,AZ,  27.52.101.207 09/05 19:55 ,814,1,3,3,小丑
526,/bbs/Gossiping/M.1630829407.A.E12.html,XseraphimX,韭菜只能打高端,AZ,  101.12.22.143 09/05 20:11 ,825,1,3,3,韭菜
527,/bbs/Gossiping/M.1630829407.A.E12.html,kevin963,蟑螂又變成AZ真香了你們家的高端呢？,AZ,220.136.234.230 09/05 21:05 ,871,1,3,2,蟑螂
528,/bbs/Gossiping/M.1630829407.A.E12.html,mxr,糞針高端粉見獵心喜,AZ, 223.139.165.97 09/05 21:11 ,877,1,1,2,糞針高端粉
529,/bbs/Gossiping/M.1630829407.A.E12.html,allenz78,不是酸乞丐疫苗，打屁啊，等你郭爸BNT,AZ,  61.60.217.102 09/06 06:26 ,960,1,1,1,"酸乞丐疫苗,打屁"
530,/bbs/Gossiping/M.1630829285.A.6A6.html,Ceferino,我聽蟑螂的說法以為只有高端跟科興兩種選擇耶，哪來的azbnt可選,AZ,123.192.235.113 09/05 16:17 ,10,1,3,2,蟑螂
531,/bbs/Gossiping/M.1630829285.A.6A6.html,SingYuKysot,他疫苗給打QQ不想打高端是韭菜最後的尊嚴,AZ,   1.200.187.97 09/05 16:17 ,13,1,3,3,韭菜
532,/bbs/Gossiping/M.1630825868.A.07D.html,angraer,建議澳洲可以試試看混高端覺青口中最有效跟最安全的疫苗,AZ,   61.223.11.93 09/05 15:21 ,39,1,3,3,高端覺青
533,/bbs/Gossiping/M.1630825868.A.07D.html,gn01693664,覺青給我去打高端,AZ,  111.83.29.146 09/05 15:45 ,85,1,3,3,覺青
534,/bbs/Gossiping/M.1630825868.A.07D.html,jiayuan,媽的財團進BNT這爛貨是何居心誓打高端,AZ,  114.32.29.213 09/05 17:01 ,128,1,1,1,進BNT這爛貨
535,/bbs/Gossiping/M.1630823000.A.341.html,mo42,我<30歲根本不怕染疫只因為工作需要和保護家人才打AZ結果這些挑疫苗仔害經濟社會停滯不前爛,AZ,  111.82.248.50 09/05 14:52 ,171,1,3,2,挑疫苗仔
536,/bbs/Gossiping/M.1630823000.A.341.html,jil,高端是給韭菜打的官員搶著打國外疫苗,AZ,    1.170.33.44 09/05 14:55 ,175,1,3,3,韭菜
537,/bbs/Gossiping/M.1630823000.A.341.html,tpkgo,韭菜打AZ高端高官打莫德納韭菜還沾沾自喜,AZ, 122.121.46.164 09/05 14:56 ,177,1,3,3,韭菜
538,/bbs/Gossiping/M.1630823000.A.341.html,tpkgo,高官只打莫德納不是高官打莫德那有衝突嗎韭菜邏輯這麼差,AZ, 122.121.46.164 09/05 15:01 ,189,1,3,3,韭菜邏輯這麼差
539,/bbs/Gossiping/M.1630823000.A.341.html,tpkgo,蔡豬圖利高端阿高端跌停板就開記者會了,AZ, 122.121.46.164 09/05 15:02 ,193,1,4,2,蔡豬
540,/bbs/Gossiping/M.1630823000.A.341.html,hyde711034,高端真的可以拿去餵豬了,AZ,  218.32.62.156 09/05 15:11 ,206,1,1,3,高端真的可以拿去餵豬了
541,/bbs/Gossiping/M.1630823000.A.341.html,meto,柯韓粉：乞丐疫苗！AZ這麼爛不是最好的不打,AZ, 180.217.39.116 09/05 15:13 ,210,1,1,1,"柯韓粉,乞丐疫苗,AZ這麼爛"
542,/bbs/Gossiping/M.1630813289.A.8EA.html,undream,莫德納供貨那麼不穩跟我說明年第三劑都夠了只有北七才信,AZ,  150.117.3.201 09/05 12:19 ,37,1,3,2,北七
543,/bbs/Gossiping/M.1630809706.A.B03.html,LoveMakeLove,BNT和莫德納這高級貨都給1、2類和12—18歲打就沒了無限膨脹的2類真的恐怖。,AZ,36.226.184.5 09/05 10:43 ,1,1,0,0,
544,/bbs/Gossiping/M.1630809706.A.B03.html,JT0624,高端是拿來分贓稅金的,AZ,   42.76.21.228 09/05 11:01 ,10,1,1,3,"高端,分贓稅金"
545,/bbs/Gossiping/M.1630794105.A.9F8.html,claude3,誰要打垃圾高端,AZ, 123.204.70.242 09/05 06:55 ,42,1,1,1,垃圾高端
546,/bbs/Gossiping/M.1630792472.A.8A4.html,pipitruck,回送高端禮尚往來免得被酸民說乞,AZ, 123.192.181.29 09/05 10:05 ,74,1,3,1,被酸民說乞
547,/bbs/Gossiping/M.1630792472.A.8A4.html,ULSHAN,幹衰尾查某，當BNT空氣嗎？,AZ, 61.224.222.141 09/05 12:12 ,83,1,5,2,幹衰尾查某
548,/bbs/Gossiping/M.1630779773.A.E8C.html,wastetheone,五樓打完莫德納，像被一百個壯漢肛過,AZ,  1.200.180.224 09/05 02:23 ,1,1,5,3,"五樓,肛過"
549,/bbs/Gossiping/M.1630779773.A.E8C.html,firemothra,AZ本來就是給第三世界打的便宜疫苗，而第三世界通常都是人口過剩的狀態，眼睛會血栓嗎？有人可以科普一下嗎,AZ,  114.40.58.121 09/05 05:35 ,110,1,1,1,"AZ,第三世界,便宜疫苗"
550,/bbs/Gossiping/M.1630779773.A.E8C.html,libramog,幹怎麼這麼多菜逼八現在才打azPitt不是老人化社會嗎？難道我算更老的？,AZ,  49.216.186.76 09/05 07:59 ,144,1,3,3,"幹,菜逼八"
551,/bbs/Gossiping/M.1630779773.A.E8C.html,Nightu05,選az智商堪慮要不要說說政府做了什麼政府讓青壯年現在可以選擇什麼？！,AZ,  180.217.22.77 09/05 14:41 ,206,1,3,1,選az智商堪慮
552,/bbs/Gossiping/M.1630769740.A.5C6.html,Ceferino,覺醒七年級怎麼怎麼不打高端,AZ,123.192.235.113 09/04 23:41 ,28,1,3,3,覺醒七年級
553,/bbs/Gossiping/M.1630766119.A.7EA.html,evelyn0320,在鬼島交通事故死亡的機率比az嚴重副作用的機率高啊，這麼怕死乾脆不要出門,AZ,223.140.249.222 09/05 09:59 ,516,1,2,2,鬼島
554,/bbs/Gossiping/M.1630763157.A.CC0.html,kktt254,一堆社畜打了az開始有優越感了可憐,AZ,  223.139.250.6 09/05 00:40 ,24,1,3,2,一堆社畜
555,/bbs/Gossiping/M.1630745112.A.F14.html,tudou5566,你想有高端來墊底AZ似乎就沒有那麼差,AZ,   36.225.48.57 09/04 16:48 ,31,1,1,1,有高端來墊底AZ
556,/bbs/Gossiping/M.1630745112.A.F14.html,ilanese,AZ其實很便宜，是第三世界的好物。,AZ, 36.229.186.103 09/04 16:48 ,34,1,2,3,第三世界
557,/bbs/Gossiping/M.1630745112.A.F14.html,tudou5566,其實第三世界是科興不過一起來只是幫,AZ,   36.225.48.57 09/04 16:49 ,44,1,2,3,第三世界
558,/bbs/Gossiping/M.1630745112.A.F14.html,b2305911,老外一直塞AZ來是不是看我們高端沒有,AZ,     39.9.68.51 09/04 16:50 ,51,1,1,3,"AZ,看,高端沒有"
559,/bbs/Gossiping/M.1630745112.A.F14.html,tudou5566,AZ本來是墊底的品牌因為高端加入有人墊底了不打AZ會抓去打高端,AZ,   36.225.48.57 09/04 16:53 ,72,1,1,3,"AZ,墊底,高端"
560,/bbs/Gossiping/M.1630745112.A.F14.html,bnb89225,大家都拿垃圾az外交自家打mRNA,AZ, 223.140.56.209 09/04 16:54 ,73,1,1,1,垃圾az
561,/bbs/Gossiping/M.1630745112.A.F14.html,kenco,AZ是救助第三世界的好物,AZ, 125.230.97.100 09/04 17:00 ,103,1,1,3,"AZ,第三世界"
562,/bbs/Gossiping/M.1630745112.A.F14.html,voyhanxu,「AZ回收箱」,AZ, 223.138.167.38 09/04 17:02 ,108,1,4,2,AZ回收箱
563,/bbs/Gossiping/M.1630745112.A.F14.html,melic,第三世界有az就知足了,AZ,   27.247.35.92 09/04 17:03 ,110,1,2,3,第三世界有az就知足了
564,/bbs/Gossiping/M.1630745112.A.F14.html,hw102050,拿高端黑AZ真缺德,AZ,  123.194.0.111 09/04 17:25 ,155,1,3,1,拿高端黑AZ真缺德
565,/bbs/Gossiping/M.1630745112.A.F14.html,lwt501cx,高端就爛啊數據不完整，本來就黑的，還需要抹？,AZ,  222.157.98.88 09/04 17:26 ,156,1,1,2,高端就爛啊
566,/bbs/Gossiping/M.1630745112.A.F14.html,songwaiwai,八卦反指標，民國幾年了還在酸AZ，還在酸的人得病死有餘辜，達爾文進化,AZ,    42.75.1.124 09/04 17:43 ,165,1,3,2,"八卦反指標,酸AZ,還在酸的人得病死有餘辜"
567,/bbs/Gossiping/M.1630745112.A.F14.html,j5a5m0e4s,有我們的第三世界邦交國是高端回收處,AZ,  101.12.91.184 09/04 18:25 ,186,1,2,1,"第三世界邦交國,高端回收處"
568,/bbs/Gossiping/M.1630745112.A.F14.html,yeap193,AZ就莫名一直被台媒黑阿有夠低能,AZ, 223.136.93.150 09/04 18:39 ,193,1,3,2,"AZ就莫名一直被台媒黑,有夠低能"
569,/bbs/Gossiping/M.1630745112.A.F14.html,noyesray,到現在還在黑AZ的人智商堪慮,AZ,   1.200.96.161 09/04 19:52 ,203,1,3,1,黑AZ的人智商堪慮
570,/bbs/Gossiping/M.1630745112.A.F14.html,kakukangen,不要打就別打，廢話一堆有AZ還嫌，台灣刁民真可悲,AZ,   27.51.56.141 09/04 22:53 ,214,1,3,2,"廢話一堆有AZ還嫌,台灣刁民真可悲"
571,/bbs/Gossiping/M.1630738662.A.4BB.html,hong414,有可能喔日本都可以打bnt打到食鹽水了,AZ,180.217.225.188 09/04 15:02 ,14,1,1,3,打bnt打到食鹽水
572,/bbs/Gossiping/M.1630738502.A.6A4.html,jackycheny,鬼島今年可以高端外交啊,AZ,  1.163.176.240 09/04 15:04 ,5,1,2,2,鬼島
573,/bbs/Gossiping/M.1630737189.A.5C9.html,chinagay,口罩換疫苗真的神操作低端換高端,AZ, 36.227.244.160 09/04 14:35 ,11,1,3,2,低端換高端
574,/bbs/Gossiping/M.1630737189.A.5C9.html,viable,所謂自稱高端那種垃圾別拿來污辱人,AZ, 101.136.10.228 09/04 14:41 ,71,1,1,1,高端那種垃圾
575,/bbs/Gossiping/M.1630737189.A.5C9.html,bnb89225,又是垃圾az,AZ, 223.140.56.209 09/04 14:43 ,84,1,1,1,垃圾az
576,/bbs/Gossiping/M.1630737189.A.5C9.html,qx5,狗官不捐給陸口罩，不然科興都已經第二劑,AZ, 58.115.115.108 09/04 14:43 ,91,1,3,2,狗官
577,/bbs/Gossiping/M.1630737189.A.5C9.html,ahlolha,慘硬推沒人要的垃圾高端只能撿別人的,AZ,    1.200.6.200 09/04 15:17 ,159,1,1,1,慘硬推沒人要的垃圾高端
578,/bbs/Gossiping/M.1630732354.A.BB5.html,Gandalf,五樓打完AZ陽痿,AZ,   130.88.226.1 09/04 13:13 ,4,1,5,2,五樓打完AZ陽痿
579,/bbs/Gossiping/M.1630732354.A.BB5.html,coco100,沒辦法一堆智障狂黑AZ只會捧莫德納輝瑞,AZ, 36.232.122.161 09/04 13:14 ,10,1,3,2,一堆智障狂黑AZ
580,/bbs/Gossiping/M.1630717802.A.188.html,aidansky0989,勸你別瞧不起食鹽水，高端都有人,AZ,219.91.66.120 09/04 09:14 ,11,1,1,3,瞧不起食鹽水
581,/bbs/Gossiping/M.1630716479.A.4B8.html,ioupoiu,4趴仔：我要打BNT,AZ,   1.200.89.151 09/04 09:02 ,58,1,3,3,4趴仔
582,/bbs/Gossiping/M.1630716479.A.4B8.html,jtozukken,BNT真的很爛，拜託大家趕快去打高端,AZ, 118.161.11.119 09/04 10:23 ,184,1,1,1,BNT真的很爛
583,/bbs/Gossiping/M.1630716479.A.4B8.html,Jarden,爛BNT大家都不要打嘿留給我,AZ,    1.171.3.150 09/04 11:34 ,307,1,1,1,爛BNT
584,/bbs/Gossiping/M.1630716479.A.4B8.html,awaken,低能蟑就是低能蟑，看能不能多打幾支高端改善你的劣質基因,AZ,  42.73.240.199 09/04 11:50 ,315,1,3,2,"低能蟑,高端改善你的劣質基因"
585,/bbs/Gossiping/M.1630716479.A.4B8.html,jackysupper,bnt很爛的意思我懂了,AZ,123.192.216.181 09/04 14:13 ,406,1,1,2,bnt很爛
586,/bbs/Gossiping/M.1630713128.A.F80.html,mobyshin,沒打高端廢物,AZ,    1.34.11.237 09/04 08:26 ,30,1,3,2,沒打高端廢物
587,/bbs/Gossiping/M.1630712816.A.A4A.html,felix1031,我的尿，中和抗體是az的817萬倍，喝啊,AZ,   1.164.11.176 09/04 08:00 ,15,1,1,3,"我的尿,中和抗體是az的817萬倍"
588,/bbs/Gossiping/M.1630699505.A.7DD.html,oldchang1205,正常人打高端不打AZ的人可能有病,AZ, 111.243.45.190 09/04 04:12 ,10,1,3,2,正常人打高端不打AZ的人可能有病
589,/bbs/Gossiping/M.1630698050.A.647.html,st002650,幹我打完AZ過了13小時一點感覺都沒有，我是不是打到生理食鹽水了啊？,AZ,  123.252.30.94 09/04 04:27 ,36,1,1,1,"幹,打完AZ,打到生理食鹽水"
590,/bbs/Gossiping/M.1630695456.A.039.html,XTaiwanAyin,AZ戰士跟普拿疼的關係，就好比塔利班,AZ,    39.11.38.39 09/04 04:08 ,108,1,3,2,"AZ戰士,塔利班"
591,/bbs/Gossiping/M.1630683004.A.B32.html,jerry19123,因為多一個覺青打高端就多一劑AZ出來,AZ, 218.166.23.150 09/04 00:11 ,6,1,3,3,覺青
592,/bbs/Gossiping/M.1630668903.A.F71.html,Iamidiots,所以你要打台積郭董給你的乞丐BNT?,AZ, 49.217.140.137 09/03 19:46 ,14,1,1,1,乞丐BNT
593,/bbs/Gossiping/M.1630666668.A.DCF.html,ssisters,拿高端換啊又要伸手拿當乞丐當慣了嗎,AZ,  111.82.134.22 09/03 19:00 ,13,1,5,1,當乞丐
594,/bbs/Gossiping/M.1630666668.A.DCF.html,meto,柯韓粉瞧不起別人不要的乞丐AZ,AZ, 180.217.39.116 09/03 19:19 ,53,1,1,1,乞丐AZ
595,/bbs/Gossiping/M.1630666668.A.DCF.html,KKB,不給日本人多加選bnt是低能嗎這樣回報人,AZ, 36.229.140.245 09/03 20:11 ,85,1,3,2,bnt是低能
596,/bbs/Gossiping/M.1630666668.A.DCF.html,JACK3042818,拎老師就是要逼青年人吞高端就對了真他媽的尊絕不凡投票時你就知道乾,AZ,  42.72.155.192 09/03 21:15 ,96,1,4,1,"逼青年人吞高端,他媽的"
597,/bbs/Gossiping/M.1630666668.A.DCF.html,seanx,可憐日本國內公費疫苗禁止使用AZ日本人在台灣優先使用祖國不用的垃圾,AZ,114.190.255.204 09/03 21:27 ,97,1,1,1,使用祖國不用的垃圾
598,/bbs/Gossiping/M.1630650486.A.7DA.html,CenaC,根本不應該再打AZ繼續打AZ就等於殺死這些人,AZ, 118.163.19.232 09/03 14:54 ,18,1,1,3,打AZ就等於殺死這些人
599,/bbs/Gossiping/M.1630644037.A.C04.html,piliwu,哪裡捨棄AZ聽你唬爛不黑疫苗你渾身不對勁嗎,AZ,  111.83.38.191 09/03 13:04 ,42,1,5,1,捨棄AZ聽你唬爛不黑疫苗
600,/bbs/Gossiping/M.1630643197.A.0E5.html,drraujn,高端剩下的四百多萬劑怎麼辦？狗官一人10劑打掉避免浪費如何？,AZ,111.243.151.240 09/03 12:30 ,13,1,3,2,狗官
601,/bbs/Gossiping/M.1630643197.A.0E5.html,JackTheRippe,疫苗乞丐怎麼不敢回送日本高端？,AZ, 114.40.172.160 09/03 13:08 ,86,1,4,2,疫苗乞丐
602,/bbs/Gossiping/M.1630643197.A.0E5.html,xjason,拉基高端,AZ,  61.220.186.11 09/03 13:47 ,117,1,1,1,拉基高端
603,/bbs/Gossiping/M.1630643197.A.0E5.html,WiserWilly,幹你娘死乞丐，有錢不買好疫苗要買高端垃圾，買了沒人打，操你媽買三小,AZ,   101.12.47.13 09/03 23:13 ,169,1,1,1,"幹你娘死乞丐,高端垃圾,操你媽買三小"
604,/bbs/Gossiping/M.1630642977.A.9C9.html,ioupoiu,4趴仔只有高端出事會出來啦,AZ,   1.200.89.151 09/03 12:23 ,2,1,3,3,4趴仔
605,/bbs/Gossiping/M.1630642401.A.AFE.html,pttccbbs,難得有人自願高端，不抓來做3期，太可惜了，畢竟，笨到自願當韭菜，又不要國賠的人，不多人命，值錢，笨到把自己捐出去，也沒救了,AZ,42.73.159.57 09/03 12:27 ,2,1,3,1,"笨到自願當韭菜,笨到把自己捐出去,沒救了"
606,/bbs/Gossiping/M.1630642133.A.6A7.html,FireAce1986,買一堆貨就沒來啊！如果BNT可以穩定供貨為何不多買？那麼計較被中國賺多少的怎麼不要求修法禁止跟中國貿易往來啊！一塊都賺不到不是更好？,AZ, 49.217.132.172 09/03 12:46 ,10,1,0,0,
607,/bbs/Gossiping/M.1630641938.A.C3C.html,ahw12000,我是打到泰國AZ是不是AZ仔裡的低端人口,AZ,   42.77.43.171 09/03 12:07 ,5,1,3,2,"AZ仔,低端人口"
608,/bbs/Gossiping/M.1630641532.A.804.html,tony24334,爽約活該會想打高端腦袋本來就不正常,AZ,  49.216.49.175 09/03 12:00 ,7,1,3,2,"活該,打高端腦袋本來就不正常"
609,/bbs/Gossiping/M.1630641532.A.804.html,silentmalice,會想打高端的打其他的也浪費,AZ, 36.231.194.244 09/03 12:01 ,29,1,3,3,會想打高端的打其他的也浪費
610,/bbs/Gossiping/M.1630640914.A.E36.html,ajemtw,爽約仔不要浪費納稅人的錢配送高端垃圾好,AZ,  134.73.239.70 09/03 11:54 ,61,1,3,1,"爽約仔,送高端垃圾"
611,/bbs/Gossiping/M.1630639681.A.5EA.html,oo2751394,真當我們疫苗乞丐欸不把高端當一回事,AZ,  110.28.225.23 09/03 11:34 ,120,1,2,1,"疫苗乞丐,不把高端當一回事"
612,/bbs/Gossiping/M.1630639681.A.5EA.html,Grandslammmm,那你可以捐BNT阿乞丐不挑,AZ,  36.229.96.205 09/03 11:35 ,156,1,4,2,乞丐不挑
613,/bbs/Gossiping/M.1630639681.A.5EA.html,ernova831,817乖乖打高端不要來搶阿,AZ, 114.45.222.234 09/03 11:39 ,222,1,3,3,817乖乖打高端
614,/bbs/Gossiping/M.1630639681.A.5EA.html,Joyeeee,高端仔廁所滿了啦,AZ,  49.217.239.63 09/03 11:43 ,275,1,3,3,高端仔
615,/bbs/Gossiping/M.1630639681.A.5EA.html,chouvincent,讚啦高端垃圾滾,AZ,180.217.224.235 09/03 11:46 ,302,1,1,1,高端垃圾滾
616,/bbs/Gossiping/M.1630639681.A.5EA.html,mxr,高端邁向低端。QQ,AZ,  42.72.177.110 09/03 11:46 ,309,1,1,2,高端邁向低端
617,/bbs/Gossiping/M.1630639681.A.5EA.html,butt1106,奇怪，本來說az乞丐的怎麼都不嫌棄了,AZ, 223.137.41.203 09/03 11:48 ,326,1,4,2,az乞丐
618,/bbs/Gossiping/M.1630639681.A.5EA.html,kevinacc084,支持小菸回送高端讚啦,AZ,  223.137.64.19 09/03 11:49 ,350,1,4,2,小菸
619,/bbs/Gossiping/M.1630639681.A.5EA.html,kenphin0729,失智列車板可是只打BNT的,AZ,101.137.169.225 09/03 12:01 ,463,1,3,2,失智列車板
620,/bbs/Gossiping/M.1630639681.A.5EA.html,youccyou987,高端變垃圾了本來就？,AZ,    42.77.60.37 09/03 12:13 ,566,1,1,1,高端變垃圾
621,/bbs/Gossiping/M.1630639681.A.5EA.html,bluesox,，反觀垃圾高端連認證都沒做,AZ,    42.77.88.67 09/03 12:20 ,621,1,1,1,垃圾高端
622,/bbs/Gossiping/M.1630639681.A.5EA.html,mc2834,高端要變垃圾了,AZ, 114.137.131.72 09/03 12:22 ,644,1,1,1,高端要變垃圾了
623,/bbs/Gossiping/M.1630639681.A.5EA.html,nzej723yyip,靠北人家送我們AZ我們怎可回送垃圾？,AZ, 49.216.176.182 09/03 12:28 ,678,1,1,1,"靠北,回送垃圾"
624,/bbs/Gossiping/M.1630639681.A.5EA.html,soyghcg,政府乞丐膩回贈高端交換很難？,AZ,111.255.230.232 09/03 12:47 ,751,1,4,2,政府乞丐
625,/bbs/Gossiping/M.1630639681.A.5EA.html,jaydenkoo,菜母豬：我們投桃報李，送你高端,AZ,   36.227.103.7 09/03 13:27 ,868,1,4,2,菜母豬
626,/bbs/Gossiping/M.1630639681.A.5EA.html,azzc1031,500萬劑高端：看我幹嘛?把我當垃圾?,AZ,  49.216.12.143 09/03 14:06 ,915,1,1,1,"高端,把我當垃圾"
627,/bbs/Gossiping/M.1630639681.A.5EA.html,chungzu,給點有渣的莫德納啊,AZ,  61.216.178.93 09/03 14:44 ,950,1,1,1,有渣的莫德納
628,/bbs/Gossiping/M.1630639681.A.5EA.html,kaka0426,專送AZ爛貨,AZ, 111.82.253.223 09/03 15:17 ,969,1,1,2,AZ爛貨
629,/bbs/Gossiping/M.1630639681.A.5EA.html,evdict,所有在台灣靠北AZ怎樣的人，他媽的屁眼都是長在臉上,AZ,    84.17.37.57 09/03 16:13 ,993,1,3,2,"靠北AZ怎樣的人,他媽的屁眼都是長在臉上"
